0.647120587477455,0.787253004685272,0.44018350275763,0.806620409245591,0.372769294203601
0.647719659881475,0.792651252800978,0.442426401224395,0.805701153489194,0.372863332875197
0.649362277763464,0.783662660419637,0.443518493148004,0.807813673929376,0.372414840749127
0.650392939963928,0.776762069667957,0.444771071698379,0.809793609404693,0.37220506217403
0.650251223911364,0.78088714605826,0.443941238408756,0.809970389357846,0.373196085097764
0.649433135789746,0.7810144632308,0.442825660637328,0.810783577142352,0.3738615895429
0.648228549342954,0.775692605418619,0.442833489253267,0.809899677376585,0.373449266136675
0.64808683329039,0.770217966999389,0.443463692836425,0.809661024439828,0.373326292489204
0.648769646998197,0.75794459156651,0.442618202314922,0.808918548636585,0.372942904058854
0.648589281113116,0.763572010592789,0.442633859546801,0.809113006585053,0.37213995847831
0.648505539809328,0.78610715013241,0.441447824231915,0.808653378706855,0.363871789121896
0.648911363050761,0.786310857608474,0.440516218935073,0.808547310734962,0.354713869257312
0.648228549342954,0.773731920961499,0.440723677257479,0.809793609404693,0.354265377131242
0.646663231125999,0.773477286616419,0.441878398108606,0.811269722013524,0.348015422342142
0.643977067766041,0.775870849460175,0.443455864220485,0.8125690546692,0.340846782068996
0.641348879154858,0.765456304746384,0.444978530020785,0.813276174481813,0.336694613030867
0.638810873486216,0.762655326950499,0.444340497821688,0.814336854200734,0.326972461136711
0.636144035042516,0.772687920146669,0.443240577282139,0.81469041410704,0.310812277110264
0.634881473846947,0.778315339172947,0.444172182578981,0.816131170725239,0.294905274122728
0.635300180365886,0.783993685068242,0.444070410571763,0.81707694347461,0.290073133151526
0.634939448595724,0.790206763088205,0.444003867336274,0.81681177354488,0.287722166361644
0.634050502447824,0.779308413118761,0.441256023141389,0.815035135015689,0.281819431283049
0.634050502447824,0.768562843756366,0.440731505873419,0.813055199540372,0.277942144515737
0.634694666323114,0.769275819922591,0.44222285720996,0.813196623502895,0.272907458713407
0.635061839732029,0.764870645752699,0.44119339421387,0.813612056392805,0.267091528562438
0.633902344756507,0.775845386025667,0.442747374477929,0.814752287090644,0.261673454329758
0.6331100231899,0.788831737624771,0.439259726076728,0.817103460467583,0.25477246258346
0.632291935068282,0.773451823181911,0.432887232701695,0.815857161797852,0.253159337678403
0.631802370523062,0.760363617844775,0.434351183882445,0.813355725460733,0.252869987919648
0.632697758309715,0.765125280097779,0.434695642983799,0.811234366022893,0.247661692262064
0.634765524349395,0.77294255449175,0.436566682193422,0.810217881292261,0.241852995855065
0.637206905436744,0.780225096761051,0.439537641942593,0.811287400008839,0.241845762111096
0.640079876320537,0.793898961091872,0.44168659701808,0.806081230388474,0.241831294623159
0.643526153053338,0.787074760643715,0.443455864220485,0.801263976665046,0.242004904478411
0.64570986859057,0.775336117335506,0.444086067803643,0.801820833517479,0.244044820277631
0.646386240659625,0.777042167447545,0.443432378372666,0.801820833517479,0.255777952995132
0.645458644679207,0.775998166632715,0.44119339421387,0.801370044636938,0.266831113779559
